"PEP_ID";"National_ID";"LON";"LAT";"ALT";"NAME"
5281;130324100;13.3333;54.3667;10;"Sehlen"
5283;130324600;13.2167;54.4333;2;"Ummanz-Lieschow (Ph)"
5291;130342080;11.6333;53.6833;20;"Holzendorf"
5292;130342300;11.8333;53.7167;15;"Sternberg/Meckl."
5296;130350500;12.9;54.1833;10;"Franzburg (Beob.-Stelle 2)"
5297;130350501;12.8833;54.1833;10;"Franzburg (Beob.-Stelle 1)"
5301;130361100;13.5333;53.4;120;"Grauenhagen"
5302;130361300;13.8333;53.55;55;"Groß Luckow"
5305;130362600;13.45;53.4833;105;"Leppin"
5306;130363800;13.4667;53.45;105;"Woldegk-Rehberg"
5307;130364800;13.6167;53.4667;110;"Woldegk (Beob.-Stelle 1)"
5308;130364801;13.5833;53.4667;110;"Woldegk (Beob.-Stelle 1)"
5311;130370600;12.6;53.7;20;"Bülow b. Teterow"
5314;130371000;12.7167;53.9667;15;"Gnoien"
5317;130371700;12.5667;53.7333;60;"Hohen Demzin-Grambzow"
5318;130372300;12.6;53.9833;15;"Lühburg"
5321;130373200;12.5833;53.7833;20;"Teterow (Kerngemeinde)"
5322;130373201;12.6167;53.7667;45;"Teterow-Niendorf"
5325;130373400;12.55;53.9667;35;"Walkendorf (Ph)"
5330;130382100;13.8333;53.6;20;"Rothemühl (PH)"
5332;130382300;14;53.6333;10;"Torgelow/Vorpommern"
5333;130382400;14.0667;53.75;1;"Ueckermünde"
5335;130392000;12.6333;53.4833;70;"Klink b. Waren"
5338;130393600;13.0833;53.5;50;"Penzlin b. Waren"
5341;130394600;12.6667;53.5167;70;"Waren (Beob.-Stelle 1)"
5342;130394601;12.6833;53.5167;70;"Waren (Beob.-Stelle 2)"
5343;130400900;11.3333;53.8833;50;"Gägelow-Proseken"
5344;130400901;11.3333;53.8667;60;"Gägelow-Gressow"
5348;130402700;11.3833;53.9333;5;"Zierow"
5357;130413600;13.9333;53.8667;5;"Usedom (PH)"
5362;130414101;13.7667;54;10;"Zemitz-Seckeritz"
5364;140010000;12.8667;50.8;418;"Chemnitz"
5365;140010001;12.9167;50.85;325;"Chemnitz-Altendorf"
5366;140010002;12.9;50.8167;330;"Chemnitz-Kappel"
5368;140020000;13.7667;51.0167;135;"Dresden-Strehlen (Ph)"
5369;140020001;13.8167;51.0167;115;"Dresden-Leuben"
5370;140020002;13.7833;51.0667;150;"Dresden (Nord)"
5371;140020003;13.7;51.0667;110;"Dresden-Kaditz"
5372;140020004;13.7833;51.1167;190;"Dresden-Klotzsche (Ph)"
5377;140030000;14.95;51.1667;225;"Görlitz"
5379;140040000;12.3167;51.3167;110;"Leipzig (Südwest)"
5380;140040001;12.4167;51.3167;135;"Leipzig (Südost)"
5383;140040004;12.3667;51.3833;123;"Leipzig (Nordwest)"
5386;140050000;12.15;50.5;375;"Plauen (Kerngemeinde)"
5387;140050001;12.1667;50.5167;360;"Plauen-Chrieschwitz"
5391;140110900;12.9833;50.5833;600;"Frohnau"
5394;140112100;12.9667;50.4167;925;"Oberwiesenthal"
5397;140120301;12.7;50.5833;387;"Aue"
5398;140120400;12.7667;50.5833;550;"Bernsbach"
5400;140120800;12.6;50.4333;850;"Eibenstock-Carlsfeld"
5401;140121000;12.6;50.4833;650;"Eibenstock (PH)"
5402;140121200;12.5667;50.5333;595;"Hundshübel"
5403;140121800;12.6333;50.5833;500;"Schneeberg"
5406;140122400;12.65;50.55;550;"Zschorlau (Beob.-Stelle 1)"
5409;140130800;12.3667;50.4833;550;"Falkenstein/Vogtl."
5410;140130900;12.3667;50.45;675;"Grünbach/Vogtl."
5411;140131100;12.3167;50.4333;600;"Kottengrün"
5412;140132100;12.4667;50.5;650;"Auerbach (Schnarrtanne-Vogelsgrün)"
5413;140132300;12.3;50.5333;440;"Treuen"
5414;140140300;14.4333;51.1833;190;"Bautzen"
5415;140142500;14.4667;51.25;201;"Grossdubrau"
5416;140142600;14.45;51.1167;250;"Grosspostwitz"
5417;140145200;14.3333;51.2667;150;"Neschwitz"
5421;140148200;14.3833;51.05;340;"Wehrsdorf"
5422;140150400;14.1833;51.1667;250;"Burkau-Kleinhänchen"
5424;140151200;14.0333;51.15;280;"Großröhrsdorf"
5425;140151900;14.3;51.1;320;"Neukirch b. Königsbrück"
5426;140152400;14.1333;51.15;320;"Rammenau (PH)"
5427;140160300;12.3167;51.1;150;"Groitzsch b. Pegau-Berndorf"
5428;140163900;12.4333;51.0833;155;"Regis-Breitingen"
5430;140170500;13.5;50.7333;580;"Clausnitz"
5431;140170800;13.5333;50.8;600;"Frauenstein"
5433;140171800;13.4167;50.8;490;"Mulda"
5434;140172400;13.4333;50.7;650;"Sayda"
5435;140180100;12.8833;50.75;485;"Neukirchen/Erzgeb.-Adorf"
5436;140180400;12.7333;50.85;345;"Limbach-Oberfrohna-Bräunsdorf"
5437;140180401;12.7;50.8667;310;"Limbach-Oberfrohna-Bräunsdorf (westl. Do"
5438;140180500;12.8167;50.9167;320;"Burgstädt (Ph)"
5439;140180501;12.8167;50.9333;290;"Burgstädt-Heiersdorf"
5440;140180600;12.9167;50.7333;450;"Burkhardtsdorf (PH)"
5443;140182800;13;50.9;290;"Niederlichtenau"
5446;140192300;12.5;51.5167;100;"Lindenhayn"
5449;140200100;13.75;50.75;760;"Altenberg/Erzgeb."
5450;140201100;13.6667;50.9;375;"Dippoldiswalde (Nord)"
5456;140205500;13.75;50.7333;875;"Zinnwald-Georgenfeld"
5457;140210701;13.1167;51.1167;210;"Westewitz"
5458;140212000;12.9833;51.0833;280;"Hartha b. Döbeln"
5460;140213500;13.1833;51.1167;220;"Mochau"
5461;140214500;13;51.0667;280;"Waldheim/Sachs.-Reinsdorf"
5462;140220500;13.7167;51.2;155;"Berbisdorf"
5468;140223900;13.7333;51.2167;150;"Radeburg (PH)"
5470;140230500;12.5833;51.6;90;"Düben, Bad"
5471;140230700;12.65;51.45;115;"Eilenburg (PH)"
5473;140234301;12.5833;51.5333;100;"Noitzsch"
5476;140240900;13.0833;50.8167;380;"Erdmannsdorf"
5477;140241200;13.2333;50.9;400;"Frankenstein"
5478;140242900;13.0167;50.8667;300;"Niederwiesa (PH)"
5482;140250500;13.35;50.9;420;"Freiberg-Zug"
5488;140261000;13.6833;50.9833;275;"Freital-Kleinnaundorf"
5489;140261001;13.6667;51;230;"Freital"
5491;140262500;13.55;50.9;430;"Klingenberg/Sachs."
5492;140263800;13.65;50.95;320;"Rabenau/Sachs."
5493;140263900;13.7333;50.9667;290;"Rippien"
5494;140264700;13.55;51.0333;280;"Wilsdruff (PH)"
5501;140280700;12.45;50.8667;260;"Meerane"
5502;140281300;12.6;50.85;280;"Reinholdhain"
5503;140282000;12.6167;50.8667;260;"Waldenburg/Sachs."
5505;140282400;13.6667;50.9;275;"Wolkenburg-Uhlsdorf"
5506;140290300;14.7;51.2;205;"Reichenbach/Oberl.-Buchholz"
5507;140290400;15.0333;51.2667;180;"Deschka"
5508;140290700;14.8667;51.0333;280;"Dittersbach a. d. Eigen"
5509;140292400;14.95;51.0333;210;"Leuba"
5511;140301300;12.8;51.1167;190;"Colditz"
5512;140302400;12.7333;51.2333;160;"Grimma (PH)"
5516;140304200;12.7833;51.2667;140;"Nerchau"
5518;140305800;12.8;51.1333;200;"Zschadraß"
5520;140312000;13.8;51.2167;170;"Tauscha-Würschnitz (Ph)"
5522;140312800;13.55;51.35;110;"Großenhain-Stroga"
5526;140323100;12.9833;50.9833;280;"Mittweida (PH)"
5527;140330300;12.6833;50.8333;350;"Callenberg-Falken"
5528;140330600;12.65;50.7333;400;"Heinrichsort"
5529;140341400;14.2167;51.4333;118;"Hoyerswerda (Ph)"
5531;140343100;14.45;51.5;110;"Neustadt/Spree"
5533;140344000;14.3833;51.3333;130;"Steinitz"
5534;140351600;13.9667;51.3167;165;"Gottschdorf"
5535;140352400;13.9167;51.2167;200;"Laußnitz-Höckendorf"
5536;140352900;14.0667;51.2833;200;"Kamenz (Nordwest)"
5537;140353200;13.9;51.25;185;"Königsbrück"
5540;140360200;12.3667;50.3167;600;"Erlbach"
5542;140361300;12.3333;50.3833;690;"Schöneck"
5545;140374900;12.2333;51.4167;131;"Leipzig/Halle"
5546;140374901;12.2333;51.4;125;"Schkeuditz-Altscherbitz"
5547;140375700;12.5;51.3667;125;"Taucha b. Leipzig"
5548;140380300;14.8333;51.05;250;"Bernstadt"
5549;140381200;14.6667;50.9833;390;"Eibau"
5550;140381800;14.8;50.9833;310;"Großhennersdorf"
5551;140382000;14.75;51.0167;320;"Herrnhut (Beob.-Stelle 1)"
5556;140384700;14.7333;51.0333;350;"Strahwalde"
5557;140384900;14.5;51.1;280;"Weigsdorf-Köblitz"
5559;140390600;13.3333;50.7333;620;"Pfaffroda-Dörnthal"
5563;140392300;13.3333;50.65;510;"Olbernhau (PH)"
5564;140392400;13.35;50.7;560;"Pfaffroda b. Sayda"
5565;140392500;13.2167;50.6167;625;"Pobershau"
5567;140392700;13.2167;50.7333;455;"Reifland"
5569;140393300;13.4333;50.6333;675;"Seiffen"
5570;140400600;13.4167;51.2;130;"Diera-Zehren"
5571;140400601;13.4167;51.2333;130;"Diera-Nieschütz"
5573;140402300;13.3167;51.1833;165;"Lommatzsch"
5574;140402400;13.45;51.15;175;"Meißen-Korbitz"
5576;140403100;13.2667;51.0667;245;"Nossen-Zella"
5578;140403300;13.3667;51.2167;140;"Lommatzsch-Piskowitz"
5580;140403401;13.3667;51.15;200;"Leutewitz"
5582;140405200;13.5833;51.0833;200;"Weistropp"
5583;140410500;14.6667;51.3;145;"Förstgen"
5586;140412600;14.85;51.2833;165;"Niesky"
5587;140413200;14.9833;51.3333;150;"Rothenburg/Oberl."
5588;140420100;12.2333;50.3333;485;"Adorf/Vogtl."
5591;140421500;12.2333;50.2833;520;"Elster, Bad"
5592;140423100;12.2;50.4;450;"Oelsnitz-Raasdorf"
5593;140423600;12.3;50.25;550;"Raun"
5597;140431900;13.1333;51.2333;180;"Hohenwussen"
5598;140433000;12.9667;51.2667;185;"Mahlis"
5599;140433900;13.1;51.3;150;"Oschatz"
5602;140442500;13.95;50.8333;400;"Gottleuba"
5606;140446800;14.05;50.9667;205;"Stadt Wehlen"
5607;140447300;13.8667;50.9167;240;"Weesenstein"
5610;140451800;11.95;50.4333;550;"Burgstein-Grobau"
5614;140461500;12.2667;50.6;375;"Mylau"
5615;140471400;13.3333;51.25;125;"Heyda"
5616;140474000;13.3;51.3;110;"Riesa"
5617;140474001;13.25;51.3;145;"Riesa-Weida"
5619;140483300;12.7667;50.95;240;"Lunzenau-Hohenkirchen"
5621;140484000;12.8;51.0333;180;"Rochlitz"
5622;140484001;12.8167;51.0333;200;"Rochlitz (Ost)"
5623;140484400;12.9667;51.05;280;"Schweikershain"
5625;140490500;12.7833;50.5333;500;"Erla-Schwarzenberg"
5626;140490900;12.7333;50.4167;780;"Johanngeorgenstadt"
5627;140491000;12.8667;50.5333;600;"Markersbach"
5628;140491300;12.8;50.4667;700;"Breitenbrunn-Rittersgrün"
5629;140491500;12.9;50.4333;920;"Tellerhäuser"
5631;140502100;14.2167;51.0167;250;"Neustadt i. Sachs."
5632;140502200;14.2167;51.0667;385;"Oberottendorf"
5633;140503000;14.25;50.9667;350;"Sebnitz (PH)"
5634;140503100;14.0833;51.05;280;"Stolpen (PH)"
5638;140512200;12.7833;50.7;470;"Stollberg"
5639;140512201;12.7667;50.7;470;"Stollberg-Schloßberg"
5640;140512202;12.7833;50.6667;525;"Gablenz/OL"
5641;140512300;12.85;50.7;480;"Thalheim"
5643;140521100;12.8833;51.65;80;"Dommitzsch"
5645;140524000;13;51.5833;85;"Torgau (PH)"
5650;140531900;14.7833;51.4;145;"Rietschen (Ph)"
5651;140532600;14.5667;51.5333;145;"Trebendorf"
5653;140532901;14.75;51.4667;130;"Weißkeißel-Haide"
5655;140533000;14.65;51.5;170;"Weißwasser (Ph)"
5656;140540500;12.35;50.7;320;"Fraureuth"
5657;140542300;12.3833;50.7333;320;"Werdau"
5658;140550400;12.6;51.3167;140;"Brandis b. Wurzen (Kerngemeinde)"
5659;140550401;12.6167;51.3333;150;"Brandis bei Wurzen (Kohlenbergteich)"
5661;140551900;12.6333;51.3667;145;"Machern"
5662;140553100;12.6833;51.4333;105;"Thallwitz"
5663;140553400;12.7333;51.3667;120;"Wurzen"
5665;140561400;14.7333;50.95;340;"Oderwitz-Niederoderwitz"
5666;140561700;14.7833;50.8833;280;"Olbersdorf (PH)"
5667;140562100;14.6167;50.9333;390;"Seifhennersdorf"
5670;140572300;13.0333;50.7333;450;"Amtsberg-Weißbach (Ph)"
5672;140581200;12.5833;50.5667;480;"Hartmannsdorf b. Kirchberg/SN (Beob. 1)"
5675;140581900;12.4833;50.7833;270;"Mosel"
5676;140584200;12.5667;50.65;350;"Wildenfels b. Zwickau-Wiesenburg"
5678;150020000;11.95;51.5167;110;"Halle-Kröllwitz"
5682;150020004;12.05;51.4667;95;"Halle-Reideburg, kreisfreie Stadt Halle"
5684;150030000;11.5833;52.1167;80;"Magdeburg"
5685;150030001;11.6667;52.0667;65;"Magdeburg-Westerhüsen"
5687;150110100;11.4333;51.7667;145;"Aschersleben (Nordwest)"
5689;150110700;11.2833;51.8167;115;"Gatersleben (PH)"
5691;150111200;11.2833;51.9;190;"Selke-Aue-Heteborn"
5693;150111500;11.5;51.7333;115;"Mehringen"
5695;150111600;11.3;51.7167;190;"Meisdorf"
5696;150111700;11.35;51.8167;120;"Nachterstedt (PH)"
5698;150120400;11.6833;51.7167;65;"Poplitz"
5699;150120500;11.65;51.7;125;"Könnern (Belleben-Haus Zeitz)"
5704;150121400;11.7;51.7667;70;"Gröna"
5705;150121600;11.7833;51.6667;90;"Könnern (PH)"
5707;150121800;11.7667;51.7167;65;"Lebendorf-Bebitz"
5712;150133000;12.3;51.7167;70;"Retzau"
5714;150134000;12.1167;51.6;85;"Zörbig (Spören-Prussendorf)"
5717;150140300;11.8167;52.2833;50;"Burg b. Magdeburg"
5720;150140700;12.1667;52.2167;80;"Drewitz (Ph)"
5721;150140800;11.9833;52.2167;60;"Friedensau"
5723;150141100;11.9833;52.2667;62;"Grabow-Ziegelsdorf"
5724;150141400;12.05;52.1833;75;"Hohenziatz (PH)"
5725;150142500;11.9667;52.15;60;"Möckern"
5729;150142700;11.8333;52.1333;60;"Nedlitz"
5731;150143700;11.9;52.1833;75;"Stegelitz b. Burg"
5732;150150300;11.4;51.55;330;"Mansfeld-Annarode (PH)"
5735;150150700;11.5333;51.4833;280;"Eisleben-Bischofrode"
5736;150151000;11.65;51.5833;190;"Burgsdorf"
5740;150151300;11.6333;51.4833;140;"Erdeborn"
5741;150152000;11.7;51.5333;180;"Neehausen"
5744;150160500;11.4;52.5167;45;"Gardelegen"
5745;150161000;11.3167;52.4667;60;"Jerchel/Altmark"
5748;150163200;11.3;52.6167;55;"Zichtau"
5749;150163300;11.4333;52.6833;35;"Altmersleben"
5753;150170800;11.9833;52.35;40;"Güsen"
5756;150171100;12.0333;52.5;20;"Jerichow"
5757;150171400;12.2333;52.4833;30;"Klitsche"
5758;150171800;12.1;52.35;35;"Parchen (PH)"
5764;150182000;12.55;51.6833;150;"Schköna"
5765;150182300;12.55;51.8167;65;"Selbitz b. Bitterfeld"
5766;150182500;12.3167;51.7833;65;"Sollnitz"
5772;150190600;10.7667;51.95;134;"Berßel (PH)"
5776;150191800;11.0167;51.9;120;"Halberstadt (PH)"
5780;150192300;10.9667;51.8667;175;"Langenstein/Harz"
5781;150192800;10.7167;51.9667;150;"Osterwieck"
5783;150193800;10.95;51.9167;160;"Ströbeck"
5788;150201200;11.4667;52.3833;75;"Born b. Haldensleben"
5790;150202400;11.1667;52.4;80;"Etingen"
5792;150203000;11.4167;52.2833;55;"Haldensleben"
5793;150204400;11.3333;52.2;130;"Nordgermersleben-Tundersleben"
5795;150210200;12.0833;52.8333;40;"Havelberg (PH)"
5797;150210500;12.1;52.75;25;"Kamern b. Schönhausen"
5802;150223000;11.5667;51.6833;165;"Sandersleben/Anhalt"
5803;150223200;11.4167;51.6833;220;"Sylda"
5804;150223600;11.4333;51.7;170;"Welbsleben (PH)"
5805;150230600;12.1333;51.1667;160;"Großgrimma-Deumen (PH)"
5808;150240100;13.0333;51.7333;75;"Annaburg (Ph)"
5814;150244000;13;51.7;75;"Großnaundorf"
5817;150245400;13.0167;51.8;90;"Schweinitz"
5818;150245500;12.9;51.8833;80;"Seyda"
5819;150250900;11.0333;52.4833;57;"Buchhorst"
5821;150252100;11.1667;52.6333;70;"Klötze"
5823;150252200;11.1333;52.5333;60;"Köckte b. Gardelegen"
5824;150252300;11.0333;52.5667;65;"Kunrau (Feld)"
5827;150253300;10.9833;52.4333;65;"Oebisfelde (PH)"
5828;150253500;11.0833;52.6333;47;"Ristedt"
5829;150254100;11.0333;52.6833;50;"Tangeln"
5830;150260100;12.05;51.85;55;"Aken"
5832;150260400;12.1167;51.8167;55;"Chörau"
5836;150262300;11.8833;51.7833;75;"Kleinpaschleben"
5838;150262700;12.05;51.7167;80;"Libehna (PH)"
5839;150263900;12.0667;51.7333;80;"Reupzig"
5842;150271700;12.1167;51.3167;105;"Kötzschau-Schladebach (Beob.-Stelle 1)"
5843;150271701;12.1167;51.3167;105;"Kötzschau-Schladebach (Beob.-Stelle 2)"
5844;150272100;11.8833;51.4;120;"Lauchstädt, Bad"
5845;150272400;11.9667;51.35;105;"Merseburg (Ph)"
5847;150272700;11.8;51.3;160;"Mücheln"
5848;150273000;12.0833;51.4;90;"Schkopau-Raßnitz"
5849;150273300;11.9;51.2667;140;"Roßbach-Lunstädt (PH)"
5850;150273500;11.9833;51.4;85;"Schkopau"
5851;150280400;11.65;51.1833;285;"Burkersroda"
5854;150282000;11.7333;51.1333;185;"Kösen"
5862;150283100;11.7167;51.1;200;"Schieben-Tultewitz"
5863;150283500;11.4833;51.1167;180;"Tromsdorf"
5864;150283801;11.8167;51.0833;225;"Wettaburg-Meyhen"
5866;150290400;11.5833;51.2;225;"Bibra, Bad (PH)"
5867;150290800;11.65;51.25;130;"Burgscheidungen"
5868;150291800;11.6833;51.2333;125;"Laucha"
5869;150291900;11.4167;51.2167;320;"Lossa b. Naumburg"
5870;150292000;11.4667;51.2833;130;"Mernleben-Wendelstein"
5871;150293000;11.8167;51.2333;160;"Zeuchfeld"
5872;150300300;11.1167;52.0833;115;"Ottleben"
5873;150300700;11.2167;51.95;90;"Gröningen b. Oschersleben"
5875;150302000;11.2167;52.0167;90;"Oschersleben"
5878;150302400;11.1333;52.0167;85;"Wulferstedt"
5882;150312900;11.5667;52.7667;30;"Gladigau (PH)"
5883;150313100;11.55;52.9667;20;"Gollensdorf (PH)"
5885;150313200;11.6167;52.9333;20;"Groß Garz"
5887;150313600;11.9333;52.75;30;"Hindenburg"
5888;150313800;11.95;52.7167;30;"Hohenberg-Krusemark"
5890;150314200;11.8333;52.7167;30;"Klein Schwechten"
5891;150314900;11.8833;52.8667;25;"Lichterfelde"
5893;150317200;11.75;52.9;20;"Seehausen"
5896;150320300;11.2333;51.7167;220;"Ballenstedt-Opperode"
5897;150320600;11.0333;51.6833;540;"Thale-Friedrichsbrunn"
5901;150320900;11.1333;51.65;400;"Harzgerode"
5904;150321200;11.1167;51.6167;435;"Neudorf"
5906;150321300;11.15;51.7833;120;"Quedlinburg (PH)"
5910;150321500;11.2167;51.6167;370;"Harzgerode-Schielo"
5911;150330800;11.55;51.4;230;"Gatterstädt"
5915;150340800;12.35;51.9667;95;"Hundeluft"
5916;150350400;12.05;51.5667;110;"Brachstedt"
5918;150352100;11.9;51.4333;90;"Holleben"
5920;150353500;12.1;51.55;100;"Niemberg"
5922;150353900;11.9667;51.6;120;"Drehlitz"
5924;150355200;11.7833;51.45;120;"Teutschenthal (PH)"
5928;150360700;11.3833;52.85;30;"Binde"
5929;150360800;10.85;52.8167;70;"Bonese"
5932;150363600;11.1;52.7833;35;"Kuhfelde"
5933;150365000;11.3333;52.8;40;"Rademin"
5935;150365500;11.15;52.85;25;"Salzwedel (Ph)"
5939;150370100;11.3833;51.4;135;"Allstedt (PH)"
5940;150370800;10.95;51.6167;470;"Südharz-Breitenstein"
5941;150371100;11.05;51.5333;430;"Dietersdorf b. Roßla"
5942;150371600;11.4;51.5;220;"Allstedt-Emseloh"
5943;150372200;11.0833;51.5667;435;"Hayn"
5944;150372400;11.45;51.4833;235;"Holdenstedt"
5945;150372500;11.1833;51.5333;390;"Sangerhausen-Horla"
5946;150372700;11.05;51.4333;160;"Kelbra"
5948;150373900;11.1167;51.5;270;"Questenberg"
5949;150374000;11.3667;51.5;200;"Riestedt"
5950;150374500;10.95;51.5333;215;"Südharz-Rottleberode"
5951;150374600;11.3167;51.4833;160;"Sangerhausen"
5953;150374900;10.9667;51.5833;320;"Stolberg"
5957;150380200;11.65;51.9667;100;"Biere"
5958;150380400;11.7167;51.9;70;"Brumby"
5963;150390900;11.3667;51.9167;100;"Börde-Hakel-Hakeborn"
5967;150400100;11.9833;52.6667;50;"Arneburg (PH)"
5968;150404400;11.7333;52.6167;45;"Steinfeld-Schönfeld (PH)"
5974;150405400;11.6667;52.5333;55;"Wittenmoor-Vollenschier"
5975;150406900;11.7667;52.3667;40;"Mahlwinkel"
5976;150407000;11.9;52.3833;45;"Ringfurth (PH)"
5977;150407400;11.8167;52.4333;35;"Tangerhütte (PH)"
5980;150410300;11.5667;52;85;"Sülzetal-Bahrendorf"
5982;150411200;11.2333;52.1;170;"Eggenstedt"
5983;150411600;11.3;51.9833;80;"Hadmersleben"
5984;150412000;11.3667;52.0833;120;"Wanzleben-Klein Wanzleben"
5989;150420500;11.9333;51.1333;200;"Gröbitz"
5993;150422101;11.8833;51.2333;180;"Pettstädt"
5995;150422400;11.9667;51.2167;125;"Weißenfels/Saale"
5996;150430300;10.7167;51.6833;520;"Benneckenstein"
5998;150430600;11.0333;51.8167;160;"Börnecke"
5999;150431100;10.8;51.7667;500;"Elbingerode"
6000;150431300;10.85;51.7;460;"Hasselfelde (PH)"
6002;150431500;10.85;51.9;180;"Heudeber (PH)"
6005;150432200;10.85;51.7667;415;"Oberharz am Brocken-Rübeland (Ph)"
6006;150432300;10.65;51.7667;600;"Schierke"
6007;150432301;10.6167;51.8;1142;"Brocken"
6011;150433400;10.7667;51.85;240;"Wernigerode (PH)"
6014;150442300;12.6333;51.85;65;"Pratau (PH)"
6015;150442400;12.8;51.7167;80;"Pretzsch"
6016;150443000;12.7333;51.6833;95;"Bad Schmiedeberg"
6018;150443800;12.65;51.8833;70;"Wittenberg"
6020;150443900;12.7833;51.9167;90;"Zahna"
6023;150452700;11.6833;52.2833;50;"Zielitz (PH)"
6024;150453100;11.6833;52.3833;60;"Cröchern-Blätz"
6026;150460800;12.0167;51.05;250;"Droyßig (PH)"
6027;150460900;12.1833;51.0167;260;"Geußnitz"
6028;150461400;12.1333;50.9667;300;"Gutenborn-Giebelroth (Ph)"
6030;150463900;12.1333;51.05;160;"Zeitz"
6032;150470800;11.8833;52.0333;50;"Dornburg/Elbe"
6033;150471200;12.3;52.0333;100;"Grimme"
6034;150471900;11.95;52.0667;100;"Leitzkau"
6035;150472200;12.0833;52.1;75;"Loburg b. Magdeburg"
6036;150473501;12.0333;51.9;60;"Steutz-Steckby"
6037;150473700;11.9333;51.9667;60;"Walternienburg"
6042;160010002;11.0333;50.9833;215;"Erfurt (Ost)"
6044;160020000;12.0833;50.8833;200;"Gera-Untermhäuser"
6045;160020001;12.1333;50.8833;310;"Gera-Leumnitz"
6046;160020002;12.0667;50.9167;220;"Gera-Langenberg (PH)"
6049;160030000;11.6167;50.8833;150;"Jena-Lobeda"
6050;160030001;11.5833;50.9333;180;"Jena-Mitte"
6052;160040000;10.7;50.6;425;"Suhl (Kerngemeinde)"
6055;160050000;11.35;50.9667;255;"Weimar-Oberweimar (Ph)"
6056;160050001;11.3167;50.9833;265;"Weimar (West)"
6057;160050002;11.3333;50.9833;235;"Weimar (Südwest)"
6058;160110100;12.4333;50.9833;210;"Altenburg (West)"
6063;160114000;12.45;51.05;165;"Treben-Plottendorf (PH)"
6064;160114400;12.35;51.05;180;"Wintersdorf"
6065;160114500;12.6;50.95;250;"Jückelberg-Flemmingen"
6066;160120100;11.5167;51.0333;180;"Apolda (PH)"
6068;160130300;10.95;50.8333;280;"Arnstadt (PH)"
6070;160130800;10.7833;50.7833;480;"Crawinkel"
6071;160132500;10.8167;50.75;420;"Gräfenroda (PH)"
6072;160135100;10.95;50.75;450;"Schmerfeld"
6073;160135200;10.9;50.8167;400;"Arnstadt-Siegelbach-Espenfeld"
6076;160135500;10.9;50.8833;265;"Sülzenbrücken"
6077;160140100;11.3;51.3833;165;"Artern"
6082;160140800;11.1833;51.2667;130;"Etzleben (PH)"
6083;160140900;11.1;51.35;140;"Frankenhausen, Bad"
6086;160142400;11.2167;51.3;153;"Oberheldrungen"
6088;160143200;11.3833;51.3167;130;"Schönewerda (PH)"
6089;160143600;11.0167;51.4;200;"Steinthaleben"
6090;160143601;11.0833;51.4;380;"Steinthaleben-Rathsfeld"
6093;160151100;10.1167;50.7167;370;"Dermbach/Thür."
6096;160153100;10.15;50.6333;485;"Kaltennordheim (PH)"
6099;160153800;10.35;50.8333;315;"Liebenstein, Bad (Beob.-Stelle 1)"
6101;160155200;10.2167;50.8167;270;"Salzungen, Bad"
6103;160155400;9.91667;50.6667;380;"Spahl"
6105;160155700;10.3667;50.8333;480;"Steinbach b. Bad Salzungen"
6107;160157300;10.0667;50.7833;410;"Wölferbütt"
6108;160161000;10.25;51.05;200;"Creuzburg (PH)"
6109;160161900;10.2667;51.1167;200;"Falken/Werra"
6112;160163000;10.3333;51.1333;280;"Hallungen"
6113;160165600;10.3667;50.9;470;"Ruhla"
6114;160166800;10.25;51.1333;195;"Treffurt (PH)"
6115;160167500;10.2667;50.9333;280;"Wolfsburg-Unkeroda (PH)"
6116;160170500;11.75;50.95;250;"Bürgel (Beob.-Stelle 1)"
6119;160171500;13.1333;50.9667;325;"Hainichen"
6120;160171700;11.9833;50.9667;200;"Hartmannsdorf, Kreis Saale"
6125;160182000;10.8333;51.0667;240;"Gierstädt"
6126;160182100;10.8333;51.05;200;"Großfahner (PH)"
6127;160182700;10.9333;50.9167;235;"Ingersleben"
6128;160183900;11.0167;51.05;175;"Erfurt-Mittelhausen"
6132;160190500;12.2333;50.8;315;"Braunichswalde"
6134;160192700;12.0167;50.9333;200;"Köstritz, Bad (PH)"
6135;160194900;11.9667;50.85;260;"Saara-Kleinsaara (Beob.-Stelle 1)"
6137;160196100;12.0667;50.7833;250;"Weida (Beob.-Stelle 1)"
6139;160200200;10.7167;51.0333;260;"Ballstädt"
6141;160201200;10.5833;50.8333;505;"Finsterbergen"
6142;160201400;10.5667;50.8667;400;"Friedrichroda"
6145;160203900;10.7333;50.8333;370;"Ohrdruf (Beob.-Stelle 1)"
6147;160204300;10.6833;50.9833;270;"Remstädt"
6148;160205200;10.6167;50.8;470;"Tambach-Dietharz (Kerngemeinde)"
6149;160205201;10.5833;50.8167;500;"Tambach-Dietharz (Forsthaus)"
6152;160210700;12.1667;50.6;320;"Elsterberg/Vogtl."
6154;160211501;12.1333;50.6167;380;"Vogtländisches Oberland-Hohndorf"
6155;160212600;12.1667;50.7;350;"Nitschareuth"
6156;160213200;12.25;50.7167;345;"Mohlsdorf-Teichwolframsdorf"
6157;160220100;9.96667;51.3833;220;"Arenshausen"
6158;160220400;10.1667;51.3167;350;"Bernterode b. Heilbad Heiligenstadt"
6160;160220800;9.95;51.3333;320;"Bornhagen (Ph)"
6162;160221000;10.1;51.3;380;"Dieterode (PH)"
6163;160221400;10.1667;51.2667;250;"Ershausen"
6164;160221500;10.2;51.3167;430;"Flinsberg"
